Date,High,Low,Open,Close,Volume,Adj Close,100ma
2000-02-23,4.25,3.9642856121063232,4.0440850257873535,4.151785850524902,118274800.0,3.5941901206970215,3.303477187951406
2000-02-24,4.254464149475098,3.9910714626312256,4.189732074737549,4.1143975257873535,94108000.0,3.5618228912353516,3.3104595042563774
2000-02-25,4.1785712242126465,3.9330356121063232,4.1004462242126465,3.9419643878936768,62286000.0,3.412548303604126,3.313146051607634
2000-02-28,4.107142925262451,3.8705356121063232,3.9330356121063232,4.044642925262451,82082000.0,3.501436948776245,3.317974023329906
2000-02-29,4.1875,4.020089149475098,4.0558037757873535,4.09375,92240400.0,3.5439484119415283,3.3236233830451964
2000-03-01,4.716517925262451,4.232142925262451,4.234375,4.654017925262451,269250800.0,4.0289716720581055,3.3408269998503894
2000-03-02,4.5691962242126465,4.310267925262451,4.535714149475098,4.357142925262451,77814800.0,3.7719674110412598,3.3510922477358864
2000-03-03,4.579799175262451,4.285714149475098,4.4598212242126465,4.5714287757873535,80841600.0,3.9574742317199707,3.3651941543401676
2000-03-06,4.611607074737549,4.464285850524902,4.5,4.488839149475098,52640000.0,3.8859760761260986,3.3770301071080295
2000-03-07,4.551339149475098,4.325892925262451,4.515625,4.388392925262451,68252800.0,3.7990193367004395,3.3864076455434162
2000-03-08,4.426339149475098,4.234375,4.388392925262451,4.357142925262451,67807600.0,3.7719674110412598,3.394789379575978
2000-03-09,4.464285850524902,4.223214149475098,4.316964149475098,4.3660712242126465,69179600.0,3.7796969413757324,3.402978902167462
2000-03-10,4.5691962242126465,4.3214287757873535,4.345982074737549,4.4910712242126465,62151600.0,3.887907028198242,3.41308157145977
2000-03-13,4.517857074737549,4.267857074737549,4.361607074737549,4.332589149475098,75989200.0,3.750711441040039,3.4199719769614085
2000-03-14,4.4375,4.0714287757873535,4.3292412757873535,4.080357074737549,107144800.0,3.5323548316955566,3.4222196340560913
2000-03-15,4.294642925262451,4.075892925262451,4.129464149475098,4.151785850524902,110902400.0,3.5941901206970215,3.425591604382384
2000-03-16,4.357142925262451,4.089285850524902,4.189732074737549,4.341517925262451,94525200.0,3.7584407329559326,3.4319925491626444
2000-03-17,4.464285850524902,4.2723212242126465,4.2901787757873535,4.464285850524902,76260800.0,3.8647210597991943,3.4401572380425796
2000-03-20,4.5089287757873535,4.370535850524902,4.410714149475098,4.392857074737549,51122400.0,3.8028852939605713,3.446874424263283
2000-03-21,4.8839287757873535,4.34375,4.377232074737549,4.8191962242126465,131082000.0,4.171964645385742,3.460057882829146
2000-03-22,5.15625,4.698660850524902,4.7421875,5.1495537757873535,141999200.0,4.457956790924072,3.477877506187984
2000-03-23,5.370535850524902,5.0,5.0714287757873535,5.046875,140641200.0,4.369065761566162,3.4935123878612853
2000-03-24,5.140625,4.839285850524902,5.0870537757873535,4.953125,111728400.0,4.287907600402832,3.507208857043036
2000-03-27,5.169642925262451,4.888392925262451,4.9151787757873535,4.984375,69795600.0,4.314960956573486,3.5208995705943997
2000-03-28,5.0714287757873535,4.8973212242126465,4.901785850524902,4.96875,50741600.0,4.301434516906738,3.533908486366272
2000-03-29,4.979910850524902,4.779575824737549,4.9776787757873535,4.854910850524902,59959200.0,4.202883243560791,3.544875285664543
2000-03-30,4.917410850524902,4.479910850524902,4.770089149475098,4.4910712242126465,103600000.0,3.887907028198242,3.5504080557054087
2000-03-31,4.901785850524902,4.5,4.551339149475098,4.8504462242126465,101158400.0,4.1990180015563965,3.5607034516712974
2000-04-03,4.982142925262451,4.622767925262451,4.839285850524902,4.761160850524902,82140800.0,4.1217241287231445,3.5694693997502327
2000-04-04,4.75,4.169642925262451,4.736607074737549,4.546875,165082400.0,3.93621826171875,3.5751116899343636
2000-04-05,4.745535850524902,4.4285712242126465,4.5167412757873535,4.65625,114416400.0,4.03090238571167,3.582017609567353
2000-04-06,4.8035712242126465,4.401785850524902,4.6651787757873535,4.470982074737549,64906800.0,3.870516777038574,3.5863235672908043
2000-04-07,4.7098212242126465,4.482142925262451,4.544642925262451,4.705357074737549,60608800.0,4.073415756225586,3.593486687716316
2000-04-10,4.7410712242126465,4.455357074737549,4.703125,4.464285850524902,53065600.0,3.8647210597991943,3.597417620645053
2000-04-11,4.4598212242126465,4.216517925262451,4.410714149475098,4.265625,135455600.0,3.692739963531494,3.5987793684005736
2000-04-12,4.25,3.7455356121063232,4.25,3.9017856121063232,235284000.0,3.377765655517578,3.5956664992050387
2000-04-13,4.285714149475098,3.875,3.982142925262451,4.064732074737549,132456800.0,3.5188279151916504,3.5945992966492972
2000-04-14,4.214285850524902,3.892857074737549,3.904017925262451,3.9955356121063232,166905200.0,3.4589250087738037,3.592740744760592
2000-04-17,4.426339149475098,3.8950893878936768,3.9107143878936768,4.424107074737549,102390400.0,3.8299381732940674,3.5959461154164494
2000-04-18,4.53125,4.263392925262451,4.410714149475098,4.53125,97731200.0,3.922691583633423,3.6003027216593426
2000-04-19,4.651785850524902,4.276785850524902,4.5066962242126465,4.325892925262451,130037600.0,3.7449145317077637,3.6022055086336637
2000-04-20,4.455357074737549,4.1808037757873535,4.417410850524902,4.245535850524902,180530000.0,3.675349235534668,3.603155427164846
2000-04-24,4.3035712242126465,4.098214149475098,4.107142925262451,4.3035712242126465,110905200.0,3.725590705871582,3.6047251102251883
2000-04-25,4.598214149475098,4.359375,4.361607074737549,4.582589149475098,97910400.0,3.9671363830566406,3.6093125946914095
2000-04-26,4.5714287757873535,4.285714149475098,4.5223212242126465,4.332589149475098,91728000.0,3.750711441040039,3.611080080270767
2000-04-27,4.535714149475098,4.163504600524902,4.185267925262451,4.526785850524902,81650800.0,3.918827533721924,3.614879431547942
2000-04-28,4.5535712242126465,4.332589149475098,4.5401787757873535,4.4308037757873535,62395200.0,3.8357365131378174,3.617572810591721
2000-05-01,4.46875,4.3526787757873535,4.4598212242126465,4.439732074737549,56548800.0,3.843463897705078,3.6202943899545326
2000-05-02,4.5089287757873535,4.1964287757873535,4.401785850524902,4.2098212242126465,59108000.0,3.6444315910339355,3.62058173758643
2000-05-03,4.330357074737549,3.986607074737549,4.247767925262451,4.109375,122449600.0,3.5574750900268555,3.6198393064386702
2000-05-04,4.1160712242126465,3.9486606121063232,4.111607074737549,3.953125,99878800.0,3.422210693359375,3.6175412993098415
2000-05-05,4.098214149475098,3.9542410373687744,3.9575893878936768,4.0401787757873535,71019200.0,3.497572422027588,3.6161623466974016
2000-05-08,4.060267925262451,3.9285714626312256,4.003348350524902,3.9330356121063232,46225200.0,3.4048190116882324,3.613760717890479
2000-05-09,3.9732143878936768,3.7455356121063232,3.939732074737549,3.765625,81785200.0,3.259891986846924,3.6097846647326866
2000-05-10,3.75,3.5267856121063232,3.716517925262451,3.546875,133772800.0,3.0705206394195557,3.603792842229207
2000-05-11,3.7232143878936768,3.5357143878936768,3.6205356121063232,3.671875,124936000.0,3.178732395172119,3.599121848305503
2000-05-12,3.9464285373687744,3.7416293621063232,3.7857143878936768,3.84375,76728400.0,3.327523946762085,3.5961696972017703
2000-05-15,3.859375,3.575892925262451,3.859375,3.607142925262451,169733200.0,3.122694253921509,3.591078563403058
2000-05-16,3.8950893878936768,3.669642925262451,3.732700824737549,3.7745535373687744,110112800.0,3.2676215171813965,3.5876375309964446
2000-05-17,3.703125,3.5848214626312256,3.700892925262451,3.6205356121063232,99523200.0,3.134288787841797,3.5828654389632377
2000-05-18,3.747767925262451,3.59375,3.6785714626312256,3.5982143878936768,93444400.0,3.114964485168457,3.577991470694542
2000-05-19,3.544642925262451,3.3348214626312256,3.544642925262451,3.357142925262451,185166800.0,2.9062705039978027,3.571066512274988
2000-05-22,3.3482143878936768,3.0714285373687744,3.3482143878936768,3.2120535373687744,188876800.0,2.7806665897369385,3.563001206942967
2000-05-23,3.3348214626312256,3.0580356121063232,3.232142925262451,3.064732074737549,129396400.0,2.6531310081481934,3.553810598874333
2000-05-24,3.205357074737549,2.9642856121063232,3.078125,3.1316964626312256,169615600.0,2.711101531982422,3.545383508205414
2000-05-25,3.3091518878936768,3.0714285373687744,3.1607143878936768,3.1166293621063232,101687600.0,2.6980574131011963,3.5377555084228516
2000-05-26,3.2098214626312256,3.044642925262451,3.142857074737549,3.0848214626312256,45287200.0,2.6705219745635986,3.53277001619339
2000-05-30,3.1473214626312256,2.919642925262451,3.1294643878936768,3.127232074737549,178264800.0,2.7072365283966064,3.527687900066376
2000-05-31,3.2589285373687744,2.9933035373687744,3.1026785373687744,3.0,108376800.0,2.597092628479004,3.524286947250366
2000-06-01,3.1986606121063232,2.8705356121063232,2.919642925262451,3.1830356121063232,225960000.0,2.7555453777313232,3.5210792303085325
2000-06-02,3.5625,3.1785714626312256,3.3482143878936768,3.3058035373687744,198212000.0,2.861825466156006,3.5194753670692442
2000-06-05,3.4017856121063232,3.203125,3.3325893878936768,3.2611606121063232,80917200.0,2.8231780529022217,3.5190309190750124
2000-06-06,3.455357074737549,3.2254464626312256,3.2845981121063232,3.3169643878936768,131370400.0,2.8714873790740967,3.520789370536804
2000-06-07,3.4642856121063232,3.2723214626312256,3.34375,3.4486606121063232,84254800.0,2.9854965209960938,3.5207313966751097
2000-06-08,3.517857074737549,3.325892925262451,3.486607074737549,3.3861606121063232,59631600.0,2.931389331817627,3.5189922618865968
2000-06-09,3.497767925262451,3.3705356121063232,3.455357074737549,3.419642925262451,63089600.0,2.960376262664795,3.5164608764648437
2000-06-12,3.4441964626312256,3.2455356121063232,3.4419643878936768,3.2566964626312256,72584400.0,2.8193135261535645,3.5117072749137876
2000-06-13,3.3816964626312256,3.1495535373687744,3.2566964626312256,3.375,87864000.0,2.9217288494110107,3.505832908153534
2000-06-14,3.4375,3.21875,3.3816964626312256,3.2299106121063232,69361600.0,2.7961251735687256,3.499378833770752
2000-06-15,3.3348214626312256,3.1785714626312256,3.2589285373687744,3.299107074737549,62143200.0,2.8560280799865723,3.4950889992713927
2000-06-16,3.3482143878936768,3.1808035373687744,3.3392856121063232,3.2566964626312256,75891200.0,2.8193135261535645,3.4885769438743592
2000-06-19,3.4955356121063232,3.2075893878936768,3.234375,3.450892925262451,98501200.0,2.98742938041687,3.4843837332725527
2000-06-20,3.7120535373687744,3.513392925262451,3.517857074737549,3.6160714626312256,125347600.0,3.1304240226745605,3.4816784334182738
2000-06-21,4.066964149475098,3.59375,3.607142925262451,3.9732143878936768,122500000.0,3.4396016597747803,3.4846542739868163
2000-06-22,4.1160712242126465,3.825892925262451,3.982142925262451,3.8392856121063232,116928000.0,3.3236594200134277,3.4858136868476866
2000-06-23,3.9017856121063232,3.6294643878936768,3.841517925262451,3.6919643878936768,51241400.0,3.1961233615875244,3.486779863834381
2000-06-26,3.9107143878936768,3.7232143878936768,3.75,3.8660714626312256,46338600.0,3.3468477725982666,3.489697721004486
2000-06-27,3.9642856121063232,3.6875,3.841517925262451,3.6964285373687744,50867600.0,3.199988842010498,3.4897556853294374
2000-06-28,3.955357074737549,3.6785714626312256,3.8080356121063232,3.888392925262451,71607200.0,3.3661715984344482,3.490026216506958
2000-06-29,3.8526785373687744,3.6473214626312256,3.7901785373687744,3.6607143878936768,50915200.0,3.1690711975097656,3.4864513516426086
2000-06-30,3.924107074737549,3.6919643878936768,3.7723214626312256,3.7410714626312256,80774400.0,3.238635540008545,3.4833209204673765
2000-07-03,3.8794643878936768,3.7232143878936768,3.7232143878936768,3.8080356121063232,17707200.0,3.2966065406799316,3.4814658617973326
2000-07-05,3.9419643878936768,3.625,3.8035714626312256,3.6875,66304000.0,3.1922590732574463,3.478296797275543
2000-07-06,3.78125,3.544642925262451,3.75,3.700892925262451,77386400.0,3.203853130340576,3.476712260246277
2000-07-07,3.9151785373687744,3.7232143878936768,3.7566964626312256,3.888392925262451,65900800.0,3.3661715984344482,3.474567341804504
2000-07-10,4.160714149475098,3.8392856121063232,3.8638393878936768,4.080357074737549,99449000.0,3.5323548316955566,3.473098750114441
2000-07-11,4.232142925262451,3.9598214626312256,4.0714287757873535,4.066964149475098,89474000.0,3.5207598209381104,3.4730214428901673
2000-07-12,4.2098212242126465,4.026785850524902,4.151785850524902,4.205357074737549,56358400.0,3.640566349029541,3.473910319805145
2000-07-13,4.330357074737549,3.9107143878936768,4.1785712242126465,4.035714149475098,111414800.0,3.493706703186035,3.4744513702392577
2000-07-14,4.214285850524902,4.0625,4.080357074737549,4.120535850524902,47569200.0,3.567136764526367,3.474934458732605
2000-07-17,4.200892925262451,4.080357074737549,4.160714149475098,4.1651787757873535,65000600.0,3.6057844161987305,3.4750504016876222
2000-07-18,4.205357074737549,4.0625,4.1785712242126465,4.089285850524902,79601200.0,3.540083646774292,3.4748330092430115
2000-07-19,4.058035850524902,3.6964285373687744,3.9419643878936768,3.763392925262451,114468200.0,3.2579593658447266,3.4732871198654176
2000-07-20,4.075892925262451,3.8660714626312256,3.9285714626312256,3.9375,116393200.0,3.4086833000183105,3.472359583377838
2000-07-21,3.9732143878936768,3.78125,3.8828125,3.825892925262451,49058800.0,3.3120651245117188,3.47004075050354
2000-07-24,3.7767856121063232,3.392857074737549,3.7544643878936768,3.4776785373687744,103042800.0,3.01061749458313,3.45985720872879
2000-07-25,3.6160714626312256,3.5044643878936768,3.59375,3.575892925262451,52901800.0,3.0956408977508545,3.4530939435958863
2000-07-26,3.6607143878936768,3.517857074737549,3.560267925262451,3.575892925262451,52617600.0,3.0956408977508545,3.444475610256195
2000-07-27,3.8035714626312256,3.5625,3.5714285373687744,3.7142856121063232,73746400.0,3.2154481410980225,3.437770330905914
2000-07-28,3.75,3.3482143878936768,3.734375,3.450892925262451,59473400.0,2.98742938041687,3.429654431343079
2000-07-31,3.6875,3.482142925262451,3.5111606121063232,3.6294643878936768,38824800.0,3.1420176029205322,3.423354933261871
2000-08-01,3.654017925262451,3.517857074737549,3.59375,3.5223214626312256,34321000.0,3.049264430999756,3.4160506081581117
2000-08-02,3.5669643878936768,3.3705356121063232,3.5,3.375,40588800.0,2.9217288494110107,3.406388826370239
2000-08-03,3.4330356121063232,3.1607143878936768,3.2544643878936768,3.4285714626312256,84974400.0,2.9681053161621094,3.39856276512146
2000-08-04,3.6607143878936768,3.3080356121063232,3.533482074737549,3.3839285373687744,65780400.0,2.9294581413269043,3.3925337982177735
2000-08-07,3.5044643878936768,3.3705356121063232,3.419642925262451,3.424107074737549,46837000.0,2.964240550994873,3.386234302520752
2000-08-08,3.4285714626312256,3.3080356121063232,3.424107074737549,3.3392856121063232,44168600.0,2.8908112049102783,3.3775580072402955
2000-08-09,3.4598214626312256,3.375,3.4375,3.392857074737549,94910200.0,2.937187910079956,3.368282675743103
2000-08-10,3.4598214626312256,3.3839285373687744,3.4285714626312256,3.3973214626312256,62928600.0,2.941051959991455,3.359664342403412
2000-08-11,3.4285714626312256,3.2544643878936768,3.345982074737549,3.40625,59514000.0,2.948781728744507,3.3474325132369995
2000-08-14,3.40625,3.3080356121063232,3.3995535373687744,3.361607074737549,39165000.0,2.910134792327881,3.3319542932510378
2000-08-15,3.424107074737549,3.3214285373687744,3.375,3.3348214626312256,28550200.0,2.8869454860687256,3.317133090496063
2000-08-16,3.5,3.34375,3.3482143878936768,3.4642856121063232,35918400.0,2.999022960662842,3.3042442440986632
2000-08-17,3.7455356121063232,3.450892925262451,3.455357074737549,3.674107074737549,67725000.0,3.1806647777557373,3.2929012823104857
2000-08-18,3.700892925262451,3.5625,3.669642925262451,3.5714285373687744,47544000.0,3.091776132583618,3.2808046984672545
2000-08-21,3.6830356121063232,3.544642925262451,3.5892856121063232,3.607142925262451,33616800.0,3.122694253921509,3.2700028085708617
2000-08-22,3.7723214626312256,3.5982143878936768,3.6160714626312256,3.6919643878936768,69200600.0,3.1961233615875244,3.2630849719047545
2000-08-23,3.9107143878936768,3.6473214626312256,3.6763393878936768,3.8794643878936768,59215800.0,3.3584418296813965,3.2546792101860045
2000-08-24,4.044642925262451,3.8125,3.9051339626312256,4.0078125,77691600.0,3.469552993774414,3.2481574988365174
2000-08-25,4.107142925262451,4.026785850524902,4.035714149475098,4.058035850524902,83615000.0,3.513031005859375,3.2439256262779237
2000-08-28,4.214285850524902,4.075892925262451,4.089285850524902,4.1473212242126465,89751200.0,3.5903255939483643,3.2395198583602904
2000-08-29,4.245535850524902,4.120535850524902,4.1339287757873535,4.2276787757873535,66757600.0,3.659890651702881,3.2374135971069338
2000-08-30,4.285714149475098,4.193080425262451,4.214285850524902,4.25,71348200.0,3.6792140007019043,3.2334715795516966
2000-08-31,4.392857074737549,4.2098212242126465,4.2120537757873535,4.3526787757873535,104899200.0,3.7681033611297607,3.2325054025650024
2000-09-01,4.544642925262451,4.3660712242126465,4.379464149475098,4.53125,64218000.0,3.922691583633423,3.234804918766022
2000-09-05,4.580357074737549,4.4464287757873535,4.4754462242126465,4.4598212242126465,74660600.0,3.8608553409576416,3.2396358156204226
2000-09-06,4.455357074737549,4.125,4.3839287757873535,4.174107074737549,88851000.0,3.6135129928588867,3.2405826663970947
2000-09-07,4.46875,4.160714149475098,4.223214149475098,4.4285712242126465,54366200.0,3.833801507949829,3.244331431388855
2000-09-08,4.401785850524902,4.1785712242126465,4.401785850524902,4.205357074737549,48879600.0,3.640566349029541,3.24243771314621
2000-09-11,4.3125,4.151785850524902,4.191964149475098,4.174107074737549,46845400.0,3.6135129928588867,3.2393459272384644
2000-09-12,4.2901787757873535,4.0714287757873535,4.095982074737549,4.125,46999400.0,3.5710010528564453,3.237606792449951
2000-09-13,4.25,4.0535712242126465,4.0535712242126465,4.142857074737549,76496000.0,3.586460590362549,3.23671790599823
2000-09-14,4.2589287757873535,4.058035850524902,4.183035850524902,4.0613837242126465,106638000.0,3.5159294605255127,3.234621293544769
2000-09-15,4.15625,3.875,4.125,3.9453125,98628600.0,3.415447235107422,3.229104402065277
2000-09-18,4.339285850524902,3.9330356121063232,3.9464285373687744,4.332589149475098,106134000.0,3.750711441040039,3.229104402065277
2000-09-19,4.3214287757873535,4.183035850524902,4.267857074737549,4.28125,67877600.0,3.7062668800354004,3.226978795528412
2000-09-20,4.388392925262451,4.183035850524902,4.2433037757873535,4.3604912757873535,56847000.0,3.7748663425445557,3.2263700938224793
2000-09-21,4.2589287757873535,3.9464285373687744,4.1785712242126465,4.049107074737549,127622600.0,3.5053017139434814,3.222988471984863
2000-09-22,3.7455356121063232,3.5714285373687744,3.59375,3.7276785373687744,181675200.0,3.227041482925415,3.218814570903778
2000-09-25,3.9642856121063232,3.71875,3.767857074737549,3.8214285373687744,108887800.0,3.3082008361816406,3.216321828365326
2000-09-26,3.9107143878936768,3.669642925262451,3.8080356121063232,3.674107074737549,72734200.0,3.1806647777557373,3.2139063692092895
2000-09-27,3.767857074737549,3.4464285373687744,3.6964285373687744,3.4955356121063232,100564800.0,3.026076316833496,3.2091914081573485
2000-09-28,3.84375,3.4375,3.5223214626312256,3.8214285373687744,244896400.0,3.3082008361816406,3.208225226402283
2000-09-29,2.0714285373687744,1.8125,2.013392925262451,1.8392857313156128,1855410200.0,1.5922648906707764,3.1915489554405214
2000-10-02,1.9107142686843872,1.6785714626312256,1.90625,1.7321428060531616,606197200.0,1.499511480331421,3.17583886384964
2000-10-03,1.7857142686843872,1.5848214626312256,1.78125,1.59375,509530000.0,1.3797051906585693,3.1578485918045045
2000-10-04,1.6964285373687744,1.5625,1.5982142686843872,1.6875,366506000.0,1.4608644247055054,3.1391819965839387
2000-10-05,1.75,1.5714285373687744,1.6785714626312256,1.5758928060531616,218251600.0,1.3642466068267822,3.1215975201129913
2000-10-06,1.6383928060531616,1.5,1.6205357313156128,1.5848214626312256,153164200.0,1.3719758987426758,3.102641063928604
2000-10-09,1.6339285373687744,1.5089285373687744,1.6160714626312256,1.5535714626312256,149391200.0,1.3449227809906006,3.084747403860092
2000-10-10,1.6026785373687744,1.4642857313156128,1.5446428060531616,1.4910714626312256,172775400.0,1.2908164262771606,3.0665059232711793
2000-10-11,1.5,1.3660714626312256,1.4375,1.4017857313156128,299605600.0,1.2135223150253296,3.0495784413814544
2000-10-12,1.4866071939468384,1.3928571939468384,1.4508928060531616,1.4285714626312256,297766000.0,1.2367106676101685,3.0341388821601867
2000-10-13,1.5803571939468384,1.4285714626312256,1.4464285373687744,1.5758928060531616,311938200.0,1.3642466068267822,3.0212500381469725
2000-10-16,1.6607142686843872,1.5267857313156128,1.59375,1.5357142686843872,205044000.0,1.3294639587402344,3.0074336624145506
2000-10-17,1.5669642686843872,1.40625,1.5491071939468384,1.4375,150430000.0,1.2444403171539307,2.992897491455078
2000-10-18,1.5044642686843872,1.3392857313156128,1.3883928060531616,1.4375,208566400.0,1.2444403171539307,2.9786366748809816
2000-10-19,1.4151785373687744,1.3080357313156128,1.3683035373687744,1.3526785373687744,376681200.0,1.1710100173950195,2.963274409770966
2000-10-20,1.4553571939468384,1.3526785373687744,1.3616071939468384,1.3928571939468384,197815800.0,1.2057925462722778,2.9493614089488984
2000-10-23,1.46875,1.3883928060531616,1.4475446939468384,1.4553571939468384,137823000.0,1.2598987817764282,2.9344049429893495
2000-10-24,1.4910714626312256,1.34375,1.4776785373687744,1.3482142686843872,201112800.0,1.1671454906463623,2.917458143234253
2000-10-25,1.3705357313156128,1.3169642686843872,1.3616071939468384,1.3214285373687744,165992400.0,1.143957257270813,2.9006659352779387
2000-10-26,1.3482142686843872,1.25,1.34375,1.3214285373687744,180462800.0,1.143957257270813,2.883390634059906
2000-10-27,1.3705357313156128,1.2767857313156128,1.3482142686843872,1.3258928060531616,186125800.0,1.1478221416473389,2.8650138902664186
2000-10-30,1.4241071939468384,1.3392857313156128,1.3660714626312256,1.3794642686843872,159797400.0,1.1941986083984375,2.8476419830322266
2000-10-31,1.4464285373687744,1.375,1.4107142686843872,1.3973214626312256,221470200.0,1.2096574306488037,2.8301347947120665
2000-11-01,1.4910714626312256,1.3883928060531616,1.3883928060531616,1.4642857313156128,143841600.0,1.2676280736923218,2.8146179401874543
2000-11-02,1.6026785373687744,1.5044642686843872,1.5089285373687744,1.59375,147673400.0,1.3797051906585693,2.79919770359993
2000-11-03,1.6428571939468384,1.5669642686843872,1.6428571939468384,1.5892857313156128,128955400.0,1.3758403062820435,2.784994854927063
2000-11-06,1.6160714626312256,1.4910714626312256,1.6026785373687744,1.53125,98369600.0,1.325599193572998,2.7696905660629274
2000-11-07,1.5580357313156128,1.4866071939468384,1.5357142686843872,1.5223214626312256,75490800.0,1.3178699016571045,2.7546761298179625
2000-11-08,1.53125,1.4151785373687744,1.5267857313156128,1.4330357313156128,105522200.0,1.2405754327774048,2.737207590341568
2000-11-09,1.4642857313156128,1.3616071939468384,1.4196428060531616,1.4419642686843872,119208600.0,1.2483047246932983,2.7183863973617552
2000-11-10,1.4196428060531616,1.3616071939468384,1.3828125,1.3616071939468384,105562800.0,1.1787397861480713,2.695777778625488
2000-11-13,1.4285714626312256,1.3035714626312256,1.3392857313156128,1.3839285373687744,107954000.0,1.1980632543563843,2.6745218169689178
2000-11-14,1.4642857313156128,1.3973214626312256,1.4241071939468384,1.4464285373687744,102250400.0,1.2521694898605347,2.655082278251648
2000-11-15,1.4419642686843872,1.375,1.4308035373687744,1.4196428060531616,70589400.0,1.2289812564849854,2.6339036130905153
2000-11-16,1.4151785373687744,1.3482142686843872,1.3928571939468384,1.3571428060531616,59843000.0,1.1748749017715454,2.6136524736881257
